,exp,beta_i,t0,s
512,512,0.00035136418446315325,300.0,0.9091579649183485
513,513,0.00035136418446315325,300.0,-0.9898102018568251
514,514,0.00035136418446315325,300.0,0.9088780085245768
515,515,0.00035136418446315325,300.0,0.8836731380886502
516,516,0.00035136418446315325,300.0,-0.9976087146335177
517,517,0.00035136418446315325,300.0,0.9083520041571723
518,518,0.00035136418446315325,300.0,0.9139580196804471
519,519,0.00035136418446315325,300.0,0.8874999682108561
520,520,0.00035136418446315325,300.0,0.9041511747572157
521,521,0.00035136418446315325,300.0,0.8025655746459961
522,522,0.00035136418446315325,300.0,0.8940088484022353
523,523,0.00035136418446315325,300.0,0.9128826989067925
524,524,0.00035136418446315325,300.0,-0.9861665301852756
525,525,0.00035136418446315325,300.0,0.8955965042114258
526,526,0.00035136418446315325,300.0,0.8840150303310819
527,527,0.00035136418446315325,300.0,0.8812812169392904
528,528,0.00035136418446315325,300.0,0.9018179575602213
529,529,0.00035136418446315325,300.0,0.9084241655137804
530,530,0.00035136418446315325,300.0,-0.9993739657931857
531,531,0.00035136418446315325,300.0,0.9064913855658637
532,532,0.00035136418446315325,300.0,0.9066257476806641
533,533,0.00035136418446315325,300.0,-0.9948764377170138
534,534,0.00035136418446315325,300.0,0.9024595684475369
535,535,0.00035136418446315325,300.0,-0.9978546566433377
536,536,0.00035136418446315325,300.0,-0.9995077980889214
537,537,0.00035136418446315325,300.0,-0.9975602891710069
538,538,0.00035136418446315325,300.0,0.9079531563652886
539,539,0.00035136418446315325,300.0,0.8902841144137912
540,540,0.00035136418446315325,300.0,0.8912463717990451
541,541,0.00035136418446315325,300.0,-0.9981523089938693
542,542,0.00035136418446315325,300.0,0.9041132397121854
543,543,0.00035136418446315325,300.0,-0.9971054924858941
544,544,0.00035136418446315325,300.0,0.9124962488810221
545,545,0.00035136418446315325,300.0,-0.991039064195421
546,546,0.00035136418446315325,300.0,0.8817181587219238
547,547,0.00035136418446315325,300.0,0.903435919019911
548,548,0.00035136418446315325,300.0,0.5225384500291612
549,549,0.00035136418446315325,300.0,-0.9879662195841471
550,550,0.00035136418446315325,400.0,0.9366274939643012
551,551,0.00035136418446315325,400.0,-0.9989030626085069
552,552,0.00035136418446315325,400.0,-0.9854201210869683
553,553,0.00035136418446315325,400.0,0.937042130364312
554,554,0.00035136418446315325,400.0,-0.9996580547756619
555,555,0.00035136418446315325,400.0,0.9259743160671658
556,556,0.00035136418446315325,400.0,0.934504403008355
557,557,0.00035136418446315325,400.0,0.9252433776855469
558,558,0.00035136418446315325,400.0,0.9377944734361436
559,559,0.00035136418446315325,400.0,0.9374884499443902
560,560,0.00035136418446315325,400.0,-0.9993940989176432
561,561,0.00035136418446315325,400.0,0.9378177854749892
562,562,0.00035136418446315325,400.0,0.9298236634996202
563,563,0.00035136418446315325,400.0,-0.9991934034559462
564,564,0.00035136418446315325,400.0,0.9330586327446831
565,565,0.00035136418446315325,400.0,-0.9929380416870117
566,566,0.00035136418446315325,400.0,-0.9995915095011393
567,567,0.00035136418446315325,400.0,0.9311847686767578
568,568,0.00035136418446315325,400.0,0.9392339918348525
569,569,0.00035136418446315325,400.0,-0.9694356918334961
570,570,0.00035136418446315325,400.0,0.9095069037543403
571,571,0.00035136418446315325,400.0,-0.9987139172024198
572,572,0.00035136418446315325,400.0,0.8981104956732856
573,573,0.00035136418446315325,400.0,0.9363665050930448
574,574,0.00035136418446315325,400.0,-0.9993776745266385
575,575,0.00035136418446315325,400.0,-0.9911040200127496
576,576,0.00035136418446315325,400.0,-0.9916948742336698
577,577,0.00035136418446315325,400.0,-0.9978799819946289
578,578,0.00035136418446315325,400.0,0.8987336688571506
579,579,0.00035136418446315325,400.0,0.9346849653455946
580,580,0.00035136418446315325,400.0,-0.9996941884358724
581,581,0.00035136418446315325,400.0,0.9283720652262369
582,582,0.00035136418446315325,400.0,0.9338756137424045
583,583,0.00035136418446315325,400.0,-0.9995690451727973
584,584,0.00035136418446315325,400.0,0.8964928521050347
585,585,0.00035136418446315325,400.0,-0.9996292326185439
586,586,0.00035136418446315325,400.0,-0.9996924930148654
587,587,0.00035136418446315325,400.0,-0.9995638529459635
588,588,0.00035136418446315325,400.0,0.9340457916259766
589,589,0.00035136418446315325,400.0,0.9017035166422526
590,590,0.00035136418446315325,400.0,-0.9814142651028104
591,591,0.00035136418446315325,400.0,-0.9995880126953125
592,592,0.00035136418446315325,400.0,0.2672497166527642
593,593,0.00035136418446315325,400.0,-0.9996187422010634
594,594,0.00035136418446315325,400.0,0.9340794881184896
595,595,0.00035136418446315325,400.0,-0.999209827846951
596,596,0.00035136418446315325,400.0,-0.9964567820231119
597,597,0.00035136418446315325,400.0,0.92552736070421
598,598,0.00035136418446315325,400.0,-0.9984732733832465
599,599,0.00035136418446315325,400.0,-0.9993771447075738
600,600,0.00035136418446315325,500.0,0.9518887201944987
601,601,0.00035136418446315325,500.0,-0.9996617635091146
602,602,0.00035136418446315325,500.0,-0.9994729359944662
603,603,0.00035136418446315325,500.0,0.9524797863430448
604,604,0.00035136418446315325,500.0,-0.9996923870510526
605,605,0.00035136418446315325,500.0,-0.9974917305840386
606,606,0.00035136418446315325,500.0,0.9473463694254557
607,607,0.00035136418446315325,500.0,-0.9932469262017144
608,608,0.00035136418446315325,500.0,0.9516343010796441
609,609,0.00035136418446315325,500.0,0.9521966510348849
610,610,0.00035136418446315325,500.0,-0.9996572070651584
611,611,0.00035136418446315325,500.0,0.9512685139973959
612,612,0.00035136418446315325,500.0,0.8607259326510959
613,613,0.00035136418446315325,500.0,-0.9996729956732856
614,614,0.00035136418446315325,500.0,0.9458560943603516
615,615,0.00035136418446315325,500.0,-0.9993968539767795
616,616,0.00035136418446315325,500.0,-0.9997027715047201
617,617,0.00035136418446315325,500.0,0.9402808083428277
618,618,0.00035136418446315325,500.0,0.9517953660753038
619,619,0.00035136418446315325,500.0,-0.999394416809082
620,620,0.00035136418446315325,500.0,-0.9988407558865018
621,621,0.00035136418446315325,500.0,-0.9996537102593316
622,622,0.00035136418446315325,500.0,-0.9993146260579427
623,623,0.00035136418446315325,500.0,0.9518913692898221
624,624,0.00035136418446315325,500.0,-0.9996937645806206
625,625,0.00035136418446315325,500.0,-0.999550289577908
626,626,0.00035136418446315325,500.0,-0.9996075100368924
627,627,0.00035136418446315325,500.0,-0.9996095233493381
628,628,0.00035136418446315325,500.0,-0.9986743927001953
629,629,0.00035136418446315325,500.0,0.944412973192003
630,630,0.00035136418446315325,500.0,-0.9997355143229166
631,631,0.00035136418446315325,500.0,0.9345470004611545
632,632,0.00035136418446315325,500.0,0.9447087181939019
633,633,0.00035136418446315325,500.0,-0.9996763865152994
634,634,0.00035136418446315325,500.0,-0.9993120829264323
635,635,0.00035136418446315325,500.0,-0.9996930228339301
636,636,0.00035136418446315325,500.0,-0.9997131559583876
637,637,0.00035136418446315325,500.0,-0.9996812608506944
638,638,0.00035136418446315325,500.0,0.9431403477986654
639,639,0.00035136418446315325,500.0,-0.9994626575046115
640,640,0.00035136418446315325,500.0,-0.9994387096828885
641,641,0.00035136418446315325,500.0,-0.9996958838568794
642,642,0.00035136418446315325,500.0,-0.9992526372273763
643,643,0.00035136418446315325,500.0,-0.9996991687350802
644,644,0.00035136418446315325,500.0,0.9422818289862739
645,645,0.00035136418446315325,500.0,-0.9996580547756619
646,646,0.00035136418446315325,500.0,-0.9996432198418511
647,647,0.00035136418446315325,500.0,0.9336329566107856
648,648,0.00035136418446315325,500.0,-0.9996660020616319
649,649,0.00035136418446315325,500.0,-0.9996770222981771
650,650,0.00035136418446315325,600.0,0.9598431057400174
651,651,0.00035136418446315325,600.0,-0.9997226927015517
652,652,0.00035136418446315325,600.0,-0.9996856053670248
653,653,0.00035136418446315325,600.0,0.9615127775404189
654,654,0.00035136418446315325,600.0,-0.9997132619222006
655,655,0.00035136418446315325,600.0,-0.9996362262301974
656,656,0.00035136418446315325,600.0,-0.9934974246554904
657,657,0.00035136418446315325,600.0,-0.9996630350748698
658,658,0.00035136418446315325,600.0,0.9581032858954536
659,659,0.00035136418446315325,600.0,0.9617034064398872
660,660,0.00035136418446315325,600.0,-0.999722056918674
661,661,0.00035136418446315325,600.0,0.9603602091471354
662,662,0.00035136418446315325,600.0,-0.9995603561401367
663,663,0.00035136418446315325,600.0,-0.9996822145250108
664,664,0.00035136418446315325,600.0,0.9322758780585395
665,665,0.00035136418446315325,600.0,-0.9997187720404731
666,666,0.00035136418446315325,600.0,-0.9997062683105469
667,667,0.00035136418446315325,600.0,-0.9996071921454536
668,668,0.00035136418446315325,600.0,0.960667610168457
669,669,0.00035136418446315325,600.0,-0.9997124142116971
670,670,0.00035136418446315325,600.0,-0.9996574189927843
671,671,0.00035136418446315325,600.0,-0.9997170766194662
672,672,0.00035136418446315325,600.0,-0.999688466389974
673,673,0.00035136418446315325,600.0,0.9611985948350694
674,674,0.00035136418446315325,600.0,-0.9996856053670248
675,675,0.00035136418446315325,600.0,-0.9996682273017036
676,676,0.00035136418446315325,600.0,-0.9997118843926324
677,677,0.00035136418446315325,600.0,-0.999701288011339
678,678,0.00035136418446315325,600.0,-0.999680413140191
679,679,0.00035136418446315325,600.0,-0.9986789491441515
680,680,0.00035136418446315325,600.0,-0.9997082816229926
681,681,0.00035136418446315325,600.0,-0.9994602203369141
682,682,0.00035136418446315325,600.0,0.9208863576253256
683,683,0.00035136418446315325,600.0,-0.999701288011339
684,684,0.00035136418446315325,600.0,-0.9996953540378146
685,685,0.00035136418446315325,600.0,-0.9996898439195421
686,686,0.00035136418446315325,600.0,-0.9997265073988173
687,687,0.00035136418446315325,600.0,-0.9997290505303277
688,688,0.00035136418446315325,600.0,0.9526354471842448
689,689,0.00035136418446315325,600.0,-0.9996831681993272
690,690,0.00035136418446315325,600.0,-0.9997278849283854
691,691,0.00035136418446315325,600.0,-0.9997149573432075
692,692,0.00035136418446315325,600.0,-0.9997183481852213
693,693,0.00035136418446315325,600.0,-0.9996923870510526
694,694,0.00035136418446315325,600.0,-0.9993871053059896
695,695,0.00035136418446315325,600.0,-0.9996861351860894
696,696,0.00035136418446315325,600.0,-0.9996913274129232
697,697,0.00035136418446315325,600.0,-0.9989658991495768
698,698,0.00035136418446315325,600.0,-0.9997078577677408
699,699,0.00035136418446315325,600.0,-0.9997158050537109
700,700,0.00035136418446315325,700.0,0.9634096357557509
701,701,0.00035136418446315325,700.0,-0.9997054206000434
702,702,0.00035136418446315325,700.0,-0.9997128380669488
703,703,0.00035136418446315325,700.0,0.9666083653767904
704,704,0.00035136418446315325,700.0,-0.9997234344482422
705,705,0.00035136418446315325,700.0,-0.9997378455268012
706,706,0.00035136418446315325,700.0,-0.9996814727783203
707,707,0.00035136418446315325,700.0,-0.9997067981296115
708,708,0.00035136418446315325,700.0,0.9616053899129232
709,709,0.00035136418446315325,700.0,0.9669742584228516
710,710,0.00035136418446315325,700.0,-0.999715593126085
711,711,0.00035136418446315325,700.0,0.9665345085991753
712,712,0.00035136418446315325,700.0,-0.999714215596517
713,713,0.00035136418446315325,700.0,-0.9996923870510526
714,714,0.00035136418446315325,700.0,-0.999670664469401
715,715,0.00035136418446315325,700.0,-0.9996928109063042
716,716,0.00035136418446315325,700.0,-0.9997293684217665
717,717,0.00035136418446315325,700.0,-0.9997073279486762
718,718,0.00035136418446315325,700.0,0.9673733181423612
719,719,0.00035136418446315325,700.0,-0.9996676974826388
720,720,0.00035136418446315325,700.0,-0.999693340725369
721,721,0.00035136418446315325,700.0,-0.9997111426459419
722,722,0.00035136418446315325,700.0,-0.9997179243299696
723,723,0.00035136418446315325,700.0,0.9671445422702365
724,724,0.00035136418446315325,700.0,-0.9997002283732096
725,725,0.00035136418446315325,700.0,-0.9997216330634223
726,726,0.00035136418446315325,700.0,-0.9997171825832791
727,727,0.00035136418446315325,700.0,-0.9997199376424154
728,728,0.00035136418446315325,700.0,-0.9997025595770942
729,729,0.00035136418446315325,700.0,-0.9997067981296115
730,730,0.00035136418446315325,700.0,-0.9997020297580295
731,731,0.00035136418446315325,700.0,-0.9997084935506185
732,732,0.00035136418446315325,700.0,-0.9996838039822049
733,733,0.00035136418446315325,700.0,-0.9997450510660807
734,734,0.00035136418446315325,700.0,-0.9997026655409071
735,735,0.00035136418446315325,700.0,-0.9997293684217665
736,736,0.00035136418446315325,700.0,-0.9996956719292535
737,737,0.00035136418446315325,700.0,-0.9997170766194662
738,738,0.00035136418446315325,700.0,-0.9995318518744575
739,739,0.00035136418446315325,700.0,-0.9997111426459419
740,740,0.00035136418446315325,700.0,-0.9997111426459419
741,741,0.00035136418446315325,700.0,-0.9997113545735677
742,742,0.00035136418446315325,700.0,-0.999702877468533
743,743,0.00035136418446315325,700.0,-0.9996956719292535
744,744,0.00035136418446315325,700.0,-0.9996556176079644
745,745,0.00035136418446315325,700.0,-0.9997111426459419
746,746,0.00035136418446315325,700.0,-0.9997100830078125
747,747,0.00035136418446315325,700.0,-0.999718878004286
748,748,0.00035136418446315325,700.0,-0.9996873007880317
749,749,0.00035136418446315325,700.0,-0.9996815787421333
750,750,0.00035136418446315325,800.0,0.9681575563218858
751,751,0.00035136418446315325,800.0,-0.9997111426459419
752,752,0.00035136418446315325,800.0,-0.9997369978162978
753,753,0.00035136418446315325,800.0,0.967916276719835
754,754,0.00035136418446315325,800.0,-0.9996891021728516
755,755,0.00035136418446315325,800.0,-0.9997240702311198
756,756,0.00035136418446315325,800.0,-0.999735090467665
757,757,0.00035136418446315325,800.0,-0.9997466405232748
758,758,0.00035136418446315325,800.0,0.9679034550984701
759,759,0.00035136418446315325,800.0,0.9713727103339301
760,760,0.00035136418446315325,800.0,-0.9997029834323459
761,761,0.00035136418446315325,800.0,0.9668824937608507
762,762,0.00035136418446315325,800.0,-0.9997033013237847
763,763,0.00035136418446315325,800.0,-0.999675432840983
764,764,0.00035136418446315325,800.0,-0.9996896319919162
765,765,0.00035136418446315325,800.0,-0.999705950419108
766,766,0.00035136418446315325,800.0,-0.9997038311428494
767,767,0.00035136418446315325,800.0,-0.9996986389160156
768,768,0.00035136418446315325,800.0,0.9712211820814345
769,769,0.00035136418446315325,800.0,-0.9996874067518446
770,770,0.00035136418446315325,800.0,-0.9997106128268771
771,771,0.00035136418446315325,800.0,-0.9997116724650065
772,772,0.00035136418446315325,800.0,-0.9996937645806206
773,773,0.00035136418446315325,800.0,0.9670392142401801
774,774,0.00035136418446315325,800.0,-0.9996720419989692
775,775,0.00035136418446315325,800.0,-0.9997005462646484
776,776,0.00035136418446315325,800.0,-0.9997183481852213
777,777,0.00035136418446315325,800.0,-0.9997198316786025
778,778,0.00035136418446315325,800.0,-0.9997022416856554
779,779,0.00035136418446315325,800.0,-0.9996842278374566
780,780,0.00035136418446315325,800.0,-0.9996825324164497
781,781,0.00035136418446315325,800.0,-0.9997114605373807
782,782,0.00035136418446315325,800.0,-0.9997097651163737
783,783,0.00035136418446315325,800.0,-0.9997111426459419
784,784,0.00035136418446315325,800.0,-0.9996913274129232
785,785,0.00035136418446315325,800.0,-0.9996953540378146
786,786,0.00035136418446315325,800.0,-0.999701288011339
787,787,0.00035136418446315325,800.0,-0.9997240702311198
788,788,0.00035136418446315325,800.0,-0.999689949883355
789,789,0.00035136418446315325,800.0,-0.9996958838568794
790,790,0.00035136418446315325,800.0,-0.9997326532999674
791,791,0.00035136418446315325,800.0,-0.9997175004747179
792,792,0.00035136418446315325,800.0,-0.9997433556450738
793,793,0.00035136418446315325,800.0,-0.9997491836547852
794,794,0.00035136418446315325,800.0,-0.999691539340549
795,795,0.00035136418446315325,800.0,-0.999699592590332
796,796,0.00035136418446315325,800.0,-0.9996800952487521
797,797,0.00035136418446315325,800.0,-0.9997257656521268
798,798,0.00035136418446315325,800.0,-0.9997118843926324
799,799,0.00035136418446315325,800.0,-0.9997072219848633
800,800,0.0011111111111111111,100.0,0.9337289598253038
801,801,0.0011111111111111111,100.0,0.9454832077026367
802,802,0.0011111111111111111,100.0,0.9441219965616862
803,803,0.0011111111111111111,100.0,0.9461638132731119
804,804,0.0011111111111111111,100.0,-0.9977510240342882
805,805,0.0011111111111111111,100.0,0.9422784381442599
806,806,0.0011111111111111111,100.0,0.94771851433648
807,807,0.0011111111111111111,100.0,0.9335553910997179
808,808,0.0011111111111111111,100.0,0.9351732465955946
809,809,0.0011111111111111111,100.0,0.943282339307997
810,810,0.0011111111111111111,100.0,0.9445613225301107
811,811,0.0011111111111111111,100.0,0.9436520470513238
812,812,0.0011111111111111111,100.0,0.9403292338053385
813,813,0.0011111111111111111,100.0,0.9396762847900391
814,814,0.0011111111111111111,100.0,0.9320915010240343
815,815,0.0011111111111111111,100.0,0.9403325186835395
816,816,0.0011111111111111111,100.0,0.9278392791748047
817,817,0.0011111111111111111,100.0,0.9330545001559787
818,818,0.0011111111111111111,100.0,0.9465620252821181
819,819,0.0011111111111111111,100.0,0.9383699629041884
820,820,0.0011111111111111111,100.0,0.9359697765774198
821,821,0.0011111111111111111,100.0,0.9368367724948459
822,822,0.0011111111111111111,100.0,0.9438959757486979
823,823,0.0011111111111111111,100.0,0.947774675157335
824,824,0.0011111111111111111,100.0,0.9143237007988824
825,825,0.0011111111111111111,100.0,0.9477618535359701
826,826,0.0011111111111111111,100.0,0.9461134804619683
827,827,0.0011111111111111111,100.0,0.9472645653618706
828,828,0.0011111111111111111,100.0,0.9415230221218533
829,829,0.0011111111111111111,100.0,0.9384229448106554
830,830,0.0011111111111111111,100.0,-0.9980172051323785
831,831,0.0011111111111111111,100.0,0.9385425779554579
832,832,0.0011111111111111111,100.0,0.9439168506198459
833,833,0.0011111111111111111,100.0,0.9451166788736979
834,834,0.0011111111111111111,100.0,0.9466945860120985
835,835,0.0011111111111111111,100.0,0.9180175993177626
836,836,0.0011111111111111111,100.0,-0.9992920557657877
837,837,0.0011111111111111111,100.0,0.908477889166938
838,838,0.0011111111111111111,100.0,0.9424159791734483
839,839,0.0011111111111111111,100.0,0.9445252948337131
840,840,0.0011111111111111111,100.0,0.9406408733791776
841,841,0.0011111111111111111,100.0,0.923707644144694
842,842,0.0011111111111111111,100.0,0.9460695054796007
843,843,0.0011111111111111111,100.0,0.9388473298814561
844,844,0.0011111111111111111,100.0,0.9457152684529623
845,845,0.0011111111111111111,100.0,0.9455815421210395
846,846,0.0011111111111111111,100.0,0.9454145431518555
847,847,0.0011111111111111111,100.0,0.9322505527072482
848,848,0.0011111111111111111,100.0,0.9313267601860894
849,849,0.0011111111111111111,100.0,0.9468200471666124
850,850,0.0011111111111111111,200.0,0.8690238528781467
851,851,0.0011111111111111111,200.0,0.8313067754109701
852,852,0.0011111111111111111,200.0,0.8706573910183377
853,853,0.0011111111111111111,200.0,0.880960570441352
854,854,0.0011111111111111111,200.0,-0.9925779766506619
855,855,0.0011111111111111111,200.0,0.8701435195075141
856,856,0.0011111111111111111,200.0,0.8832416004604764
857,857,0.0011111111111111111,200.0,0.8618521160549588
858,858,0.0011111111111111111,200.0,0.8717645539177789
859,859,0.0011111111111111111,200.0,0.8787217140197754
860,860,0.0011111111111111111,200.0,0.7962553766038682
861,861,0.0011111111111111111,200.0,0.8780328432718912
862,862,0.0011111111111111111,200.0,0.8719766404893663
863,863,0.0011111111111111111,200.0,0.8390381071302626
864,864,0.0011111111111111111,200.0,0.8657890425788032
865,865,0.0011111111111111111,200.0,0.8427630530463325
866,866,0.0011111111111111111,200.0,-0.951836797926161
867,867,0.0011111111111111111,200.0,0.8637457953559028
868,868,0.0011111111111111111,200.0,0.8875108295016818
869,869,0.0011111111111111111,200.0,0.8528024355570475
870,870,0.0011111111111111111,200.0,0.8615348603990343
871,871,0.0011111111111111111,200.0,0.844760364956326
872,872,0.0011111111111111111,200.0,0.8692047860887315
873,873,0.0011111111111111111,200.0,0.8855899175008138
874,874,0.0011111111111111111,200.0,-0.33179346720377606
875,875,0.0011111111111111111,200.0,0.8786146375868056
876,876,0.0011111111111111111,200.0,0.8598304854498969
877,877,0.0011111111111111111,200.0,0.8580509821573893
878,878,0.0011111111111111111,200.0,0.8684101104736328
879,879,0.0011111111111111111,200.0,0.8717119958665636
880,880,0.0011111111111111111,200.0,-0.9972699483235677
881,881,0.0011111111111111111,200.0,0.8620048628913032
882,882,0.0011111111111111111,200.0,0.8755606545342339
883,883,0.0011111111111111111,200.0,0.7947424252827963
884,884,0.0011111111111111111,200.0,0.8789598676893446
885,885,0.0011111111111111111,200.0,-0.9810428619384766
886,886,0.0011111111111111111,200.0,-0.998405032687717
887,887,0.0011111111111111111,200.0,-0.983835326300727
888,888,0.0011111111111111111,200.0,0.8723463482326932
889,889,0.0011111111111111111,200.0,0.8743758731418185
890,890,0.0011111111111111111,200.0,0.8575778537326388
891,891,0.0011111111111111111,200.0,-0.9878825081719292
892,892,0.0011111111111111111,200.0,0.8781745168897841
893,893,0.0011111111111111111,200.0,-0.9608307944403754
894,894,0.0011111111111111111,200.0,0.880284309387207
895,895,0.0011111111111111111,200.0,0.7610182232326932
896,896,0.0011111111111111111,200.0,0.864931583404541
897,897,0.0011111111111111111,200.0,0.8478483094109429
898,898,0.0011111111111111111,200.0,0.8346390724182129
899,899,0.0011111111111111111,200.0,0.8494239383273654
900,900,0.0011111111111111111,300.0,0.9258061514960395
901,901,0.0011111111111111111,300.0,-0.9940085940890842
902,902,0.0011111111111111111,300.0,0.9100077946980795
903,903,0.0011111111111111111,300.0,0.9280300140380859
904,904,0.0011111111111111111,300.0,-0.9994204839070638
905,905,0.0011111111111111111,300.0,0.9178014331393771
906,906,0.0011111111111111111,300.0,0.9275128046671549
907,907,0.0011111111111111111,300.0,0.9151993857489692
908,908,0.0011111111111111111,300.0,0.924714618259006
909,909,0.0011111111111111111,300.0,0.9281960593329536
910,910,0.0011111111111111111,300.0,-0.9974189334445529
911,911,0.0011111111111111111,300.0,0.9272470474243164
912,912,0.0011111111111111111,300.0,0.9213838577270508
913,913,0.0011111111111111111,300.0,-0.9980252583821615
914,914,0.0011111111111111111,300.0,0.9239750968085395
915,915,0.0011111111111111111,300.0,0.8954054514567057
916,916,0.0011111111111111111,300.0,-0.9990678363376193
917,917,0.0011111111111111111,300.0,0.919452985127767
918,918,0.0011111111111111111,300.0,0.9290921952989366
919,919,0.0011111111111111111,300.0,0.9065830442640517
920,920,0.0011111111111111111,300.0,0.9175080193413628
921,921,0.0011111111111111111,300.0,-0.9909039603339301
922,922,0.0011111111111111111,300.0,0.9147751066419814
923,923,0.0011111111111111111,300.0,0.9283415476481119
924,924,0.0011111111111111111,300.0,-0.9980086220635308
925,925,0.0011111111111111111,300.0,0.9124190012613932
926,926,0.0011111111111111111,300.0,0.8630227512783475
927,927,0.0011111111111111111,300.0,-0.9242622587415907
928,928,0.0011111111111111111,300.0,0.9062006208631728
929,929,0.0011111111111111111,300.0,0.923884285820855
930,930,0.0011111111111111111,300.0,-0.9996260537041558
931,931,0.0011111111111111111,300.0,0.9229633543226454
932,932,0.0011111111111111111,300.0,0.9253230624728732
933,933,0.0011111111111111111,300.0,-0.9981587727864584
934,934,0.0011111111111111111,300.0,0.9115050633748373
935,935,0.0011111111111111111,300.0,-0.9991561041937934
936,936,0.0011111111111111111,300.0,-0.9996664259168837
937,937,0.0011111111111111111,300.0,-0.9990737703111436
938,938,0.0011111111111111111,300.0,0.9282105763753256
939,939,0.0011111111111111111,300.0,0.913633770412869
940,940,0.0011111111111111111,300.0,0.9008475409613715
941,941,0.0011111111111111111,300.0,-0.9993427064683702
942,942,0.0011111111111111111,300.0,0.9171120325724283
943,943,0.0011111111111111111,300.0,-0.9989563624064127
944,944,0.0011111111111111111,300.0,0.9260819753011068
945,945,0.0011111111111111111,300.0,-0.9968401590983073
946,946,0.0011111111111111111,300.0,0.8684726291232638
947,947,0.0011111111111111111,300.0,0.9133008321126302
948,948,0.0011111111111111111,300.0,-0.9364269044664171
949,949,0.0011111111111111111,300.0,-0.9975824356079102
950,950,0.0011111111111111111,400.0,0.9478736453586154
951,951,0.0011111111111111111,400.0,-0.9995557996961806
952,952,0.0011111111111111111,400.0,-0.9981473286946615
953,953,0.0011111111111111111,400.0,0.9483264287312826
954,954,0.0011111111111111111,400.0,-0.9996692869398329
955,955,0.0011111111111111111,400.0,0.936470455593533
956,956,0.0011111111111111111,400.0,0.9436293707953559
957,957,0.0011111111111111111,400.0,0.9320907592773438
958,958,0.0011111111111111111,400.0,0.9478996064927843
959,959,0.0011111111111111111,400.0,0.948063956366645
960,960,0.0011111111111111111,400.0,-0.9996348487006294
961,961,0.0011111111111111111,400.0,0.9467819001939561
962,962,0.0011111111111111111,400.0,0.925490485297309
963,963,0.0011111111111111111,400.0,-0.9996360143025717
964,964,0.0011111111111111111,400.0,0.9431695938110352
965,965,0.0011111111111111111,400.0,-0.9985042148166232
966,966,0.0011111111111111111,400.0,-0.9996652603149414
967,967,0.0011111111111111111,400.0,0.9395007027520074
968,968,0.0011111111111111111,400.0,0.9481934441460503
969,969,0.0011111111111111111,400.0,-0.9985371695624458
970,970,0.0011111111111111111,400.0,0.9161193635728624
971,971,0.0011111111111111111,400.0,-0.9994799296061198
972,972,0.0011111111111111111,400.0,-0.9972908231947157
973,973,0.0011111111111111111,400.0,0.9481813642713759
974,974,0.0011111111111111111,400.0,-0.9995976554022895
975,975,0.0011111111111111111,400.0,-0.9982145097520616
976,976,0.0011111111111111111,400.0,-0.9992771148681641
977,977,0.0011111111111111111,400.0,-0.9994887246025933
978,978,0.0011111111111111111,400.0,-0.9983353084988065
979,979,0.0011111111111111111,400.0,0.9426901075575087
980,980,0.0011111111111111111,400.0,-0.9997339248657227
981,981,0.0011111111111111111,400.0,0.939610481262207
982,982,0.0011111111111111111,400.0,0.9451448652479384
983,983,0.0011111111111111111,400.0,-0.9996256298489041
984,984,0.0011111111111111111,400.0,-0.9984674453735352
985,985,0.0011111111111111111,400.0,-0.9996992746988932
986,986,0.0011111111111111111,400.0,-0.9996864530775282
987,987,0.0011111111111111111,400.0,-0.9996983210245768
988,988,0.0011111111111111111,400.0,0.9455000559488932
989,989,0.0011111111111111111,400.0,-0.9986809624565972
990,990,0.0011111111111111111,400.0,-0.998671637641059
991,991,0.0011111111111111111,400.0,-0.9997061623467339
992,992,0.0011111111111111111,400.0,0.7146472930908203
993,993,0.0011111111111111111,400.0,-0.9996591144137912
994,994,0.0011111111111111111,400.0,0.9432239532470703
995,995,0.0011111111111111111,400.0,-0.9996504253811307
996,996,0.0011111111111111111,400.0,-0.9994252522786459
997,997,0.0011111111111111111,400.0,0.938140869140625
998,998,0.0011111111111111111,400.0,-0.9995369381374783
999,999,0.0011111111111111111,400.0,-0.9996154573228624
1000,1000,0.0011111111111111111,500.0,0.9597591824001737
1001,1001,0.0011111111111111111,500.0,-0.9996809429592557
1002,1002,0.0011111111111111111,500.0,-0.9996600680881076
1003,1003,0.0011111111111111111,500.0,0.9600809945000542
1004,1004,0.0011111111111111111,500.0,-0.9996998045179579
1005,1005,0.0011111111111111111,500.0,-0.9994318220350478
1006,1006,0.0011111111111111111,500.0,0.9509128994411893
1007,1007,0.0011111111111111111,500.0,-0.9994839562310113
1008,1008,0.0011111111111111111,500.0,0.9583799574110243
1009,1009,0.0011111111111111111,500.0,0.9600137074788412
1010,1010,0.0011111111111111111,500.0,-0.9997052086724175
1011,1011,0.0011111111111111111,500.0,0.9589928521050347
1012,1012,0.0011111111111111111,500.0,-0.9995773103502061
1013,1013,0.0011111111111111111,500.0,-0.9997227986653646
1014,1014,0.0011111111111111111,500.0,0.9470977783203125
1015,1015,0.0011111111111111111,500.0,-0.9997125201755099
1016,1016,0.0011111111111111111,500.0,-0.9996479882134331
1017,1017,0.0011111111111111111,500.0,-0.9988505045572916
1018,1018,0.0011111111111111111,500.0,0.9596006605360243
1019,1019,0.0011111111111111111,500.0,-0.9996620814005533
