,exp,beta_i,t0,std,mean
94,10094,1.0,200,1.0035086875910826,2.9910650681666313
95,10095,1.0,200,0.9944678123557932,2.980428327139231
96,10096,1.0,200,1.0034018920499514,3.006757266945166
97,10097,1.0,200,1.0016238310002135,2.994133944445428
98,10098,1.0,200,0.9990628100415344,2.985355927523762
99,10099,1.0,200,1.0042788470484925,2.994420797999894
100,10100,1.0,400,1.0156320957303022,2.982962946262287
101,10101,1.0,400,1.0080454141002377,2.9771494343844482
102,10102,1.0,400,1.000813214726573,2.977755144729637
103,10103,1.0,400,1.0003583892880568,2.985681251280628
104,10104,1.0,400,1.0048465650043286,2.991649512084888
105,10105,1.0,400,0.9874837571210879,2.999598420753723
106,10106,1.0,400,1.008827641857472,2.985652567460331
107,10107,1.0,400,0.992864482783635,2.996664589499021
108,10108,1.0,400,0.996219285440217,2.986949984473882
109,10109,1.0,400,1.00821617652648,2.9984273845445273
110,10110,1.0,400,0.992763572076299,2.9790244110103266
111,10111,1.0,400,1.0074516876831843,2.9761349626331386
112,10112,1.0,400,1.0035415400751484,2.988031096962783
113,10113,1.0,400,0.9949472691523467,2.986678568688008
114,10114,1.0,400,1.0107875111749032,2.9863741762929727
115,10115,1.0,400,0.9976731286581243,2.991686600377143
116,10116,1.0,400,0.9995882938022872,2.989096783373943
117,10117,1.0,400,0.997684969556289,2.987767434852863
118,10118,1.0,400,1.0094528506277094,2.9835148491456893
119,10119,1.0,400,1.007126611989733,2.992920385325008
120,10120,1.0,400,0.9994488912480417,2.9884534289262037
121,10121,1.0,400,0.9952529559743265,2.9762008627264387
122,10122,1.0,400,1.0003451433612143,2.9834018145868564
123,10123,1.0,400,0.9982059827521013,2.9942416249532147
124,10124,1.0,400,0.9844011800836265,3.0016969611302953
125,10125,1.0,400,1.0056334634732162,2.9707874018059384
126,10126,1.0,400,1.0019796290893206,2.975288096847338
127,10127,1.0,400,1.0083123502627012,2.983515189445979
128,10128,1.0,400,1.0033292057029934,2.9790038027484727
129,10129,1.0,400,1.0035419457114478,2.9843985858259137
130,10130,1.0,400,1.0109279849221555,2.986527838900795
131,10131,1.0,400,1.0047101755237708,2.9963046392820796
132,10132,1.0,400,0.9928707791992736,2.9861001065890664
133,10133,1.0,400,0.9978336702356108,2.995750749183922
134,10134,1.0,400,0.9993115313371301,2.9865698849490387
135,10135,1.0,400,1.0010968199774244,2.9917932072282776
136,10136,1.0,400,1.0102123267992245,2.9963214429419276
137,10137,1.0,400,0.9924297371248588,2.9869144626572774
138,10138,1.0,400,1.0033697846497378,2.992985831578955
139,10139,1.0,400,1.0098410666271487,2.9924108275507426
140,10140,1.0,400,1.0109602833161493,2.9993744287672106
141,10141,1.0,400,1.0027105386181987,2.9738544096616355
142,10142,1.0,400,0.9867135226271022,2.9914273415425763
143,10143,1.0,400,0.9918312777606749,2.9977700504549754
144,10144,1.0,400,1.0060919566860527,2.9858372667203836
145,10145,1.0,400,0.999619081025348,2.9936699802500777
146,10146,1.0,400,0.998825918160674,2.984323506331012
147,10147,1.0,400,0.9953040634607351,2.9955934393027754
148,10148,1.0,400,1.000181901889182,2.999417274999324
149,10149,1.0,400,0.9964130812247477,2.9954300107669605
150,10150,1.0,400,1.002806461620414,2.987422750464761
151,10151,1.0,400,1.0056205490416632,2.9864685365285135
152,10152,1.0,400,0.998129437896224,2.9921956341833686
153,10153,1.0,400,1.0081225948357646,2.9992278160823256
154,10154,1.0,400,0.9990434956258936,3.001189616515144
155,10155,1.0,400,1.0047993904890373,2.9929203959500876
156,10156,1.0,400,1.0002728265893166,2.998890956247871
157,10157,1.0,400,1.004621390762151,2.978197151216486
158,10158,1.0,400,1.0070345129320644,2.9824412182272733
159,10159,1.0,400,0.9933059778292719,2.986262877911148
160,10160,1.0,400,1.0126008059492517,2.9805866901488463
161,10161,1.0,400,1.0015130160758914,2.9910632006269853
162,10162,1.0,400,0.9898078731632047,2.9857249599752578
163,10163,1.0,400,0.992464084379898,2.987997773460584
164,10164,1.0,400,1.0111485683485948,2.9823345320034695
165,10167,1.0,400,0.9937529855199486,2.9832591984983536
166,10168,1.0,400,1.0022939474141495,2.9967965466962676
167,10169,1.0,400,1.0159798749352125,2.996037085347969
168,10170,1.0,400,1.012192528443407,2.975130026736406
169,10171,1.0,400,0.9988552685516415,2.9812776903474947
170,10172,1.0,400,0.9937635505159392,2.9993028503452397
171,10173,1.0,400,1.0046534756183771,2.9846969299136505
172,10174,1.0,400,0.9983427850038915,2.9961527668707766
173,10175,1.0,400,0.9974384309964186,2.9883461338706914
174,10176,1.0,400,0.9997875126341752,2.982644884255699
175,10177,1.0,400,1.005981526722676,2.995566220826402
176,10178,1.0,400,0.9998743577821152,2.9884341765558395
177,10179,1.0,400,0.9975321631380636,2.9897736104240455
178,10180,1.0,400,1.0067622418982274,2.975489601271452
179,10181,1.0,400,1.0028784320089799,2.9747539869042576
180,10182,1.0,400,0.9988760854264743,3.000721287726729
181,10183,1.0,400,0.997753303865594,3.003974461216805
182,10184,1.0,400,1.005141184517478,2.9836803648163697
183,10185,1.0,400,1.0058009301392459,2.9974915920503213
184,10186,1.0,400,1.0075997103584033,2.9893305827392718
185,10187,1.0,400,0.998955021762586,2.9715388025349343
186,10188,1.0,400,0.9877420572552318,2.996374568053934
187,10189,1.0,400,0.9962869683519339,2.9929765716706167
188,10190,1.0,400,1.0024436452296732,2.9781632591651443
189,10191,1.0,400,0.9997457878774357,2.978944894493973
190,10192,1.0,400,1.00376647737793,2.990534137446617
191,10193,1.0,400,1.0127864983331711,2.9840700616106126
192,10194,1.0,400,0.9988747325355565,2.9944129524009626
193,10195,1.0,400,1.0037465397408967,3.0006257272660184
194,10196,1.0,400,0.9962263962071105,2.97469563675842
195,10197,1.0,400,0.9998048552100964,2.9849397568700864
196,10198,1.0,400,0.9968249000316286,2.9890454204971055
197,10199,1.0,400,1.0150995165942018,2.975600333500542
198,10200,1.0,600,1.002321459618141,2.9808707910790653
199,10201,1.0,600,1.001781129479263,2.9858667883206307
200,10202,1.0,600,1.0007083168214388,2.963046326583057
201,10203,1.0,600,1.0020025519643982,2.984169253328342
202,10204,1.0,600,0.995132900885252,2.982290659201015
203,10205,1.0,600,1.0043366039380073,2.9912286979855893
204,10206,1.0,600,1.002168695722268,2.9793186537495875
205,10207,1.0,600,1.0108628593180078,2.9779585244618803
206,10208,1.0,600,0.9998128537771451,2.9977772672975385
207,10209,1.0,600,0.9899383319008926,3.004459363273738
208,10210,1.0,600,1.0010580508404008,3.00384704268696
209,10211,1.0,600,1.0062693425993596,3.011359361826602
210,10212,1.0,600,0.9918454186737208,2.9971287007922163
211,10213,1.0,600,1.0111923584755877,2.9767579948126315
212,10214,1.0,600,0.988882698270204,2.9726033566491292
213,10215,1.0,600,1.0079007475260473,2.9874845127216623
214,10216,1.0,600,1.0045214034149956,3.0005642481956114
215,10217,1.0,600,1.0010276589718612,3.0039242008865643
216,10218,1.0,600,1.0028034920388607,3.0028435859395737
217,10219,1.0,600,0.9960307572037316,2.999799733320272
218,10220,1.0,600,0.999874217375204,2.980894585631042
219,10221,1.0,600,0.99698847651323,2.995867823712419
220,10222,1.0,600,1.006070013602123,2.9946376184975194
221,10223,1.0,600,1.014699330412019,2.993245533226857
222,10224,1.0,600,1.003398679314316,2.9885112366075846
223,10225,1.0,600,0.991885513017633,2.988083928149652
224,10226,1.0,600,0.9949003056471784,2.979556150232594
225,10227,1.0,600,0.9965540291107106,2.9729766509617694
226,10228,1.0,600,1.0019611573621223,3.001639017999321
227,10229,1.0,600,1.0005946033229052,2.9908226911532423
228,10230,1.0,600,1.0048563359438436,3.002812242772592
229,10231,1.0,600,1.0065493420292935,2.9968945939344604
230,10232,1.0,600,0.9995545796862416,2.9677946827439974
231,10233,1.0,600,1.0078300658781312,2.9936343320061085
232,10234,1.0,600,0.9855130154653573,2.991334855975678
233,10235,1.0,600,0.9921480690602227,2.9916452990508224
234,10236,1.0,600,1.003092131000217,2.9889151741813347
235,10237,1.0,600,0.9974056970793367,2.9908037836962444
236,10238,1.0,600,1.0012839891156275,2.9848223354757244
237,10239,1.0,600,0.9982634452502959,2.992747268154609
238,10240,1.0,600,0.9906962673124227,2.9857904708375522
239,10241,1.0,600,1.0023920169073377,2.985848210821165
240,10242,1.0,600,0.9950432466707062,2.9878702745005885
241,10243,1.0,600,0.9944529119451356,2.9682905470449534
242,10244,1.0,600,1.0041080724682092,2.9923331013434966
243,10245,1.0,600,0.9812931751606089,2.974363986912825
244,10246,1.0,600,0.9955932643183697,2.9923748542562674
245,10247,1.0,600,1.007864301426207,2.9864994011792323
246,10248,1.0,600,0.9995007307124487,2.991945350566301
247,10249,1.0,600,1.00636464148739,3.0004342269286446
248,10250,1.0,600,1.0006808328108192,3.00343637840977
249,10251,1.0,600,1.0047006996593015,2.9913250363606765
250,10252,1.0,600,1.0041231065615372,2.985299313469429
251,10253,1.0,600,0.9906070673035178,2.9920484124223368
252,10254,1.0,600,1.008954447231119,2.984481488166691
253,10255,1.0,600,0.9957218091772168,2.987702401818767
254,10256,1.0,600,1.006425242553279,2.983552105951854
255,10257,1.0,600,1.0091120417749424,2.985930014381975
256,10258,1.0,600,1.001601569916553,2.9856561133300037
257,10259,1.0,600,1.0036411484023875,3.0043009703925945
258,10260,1.0,600,0.9986532452048273,2.9893754622355
259,10261,1.0,600,1.0010112897375125,2.9855138151051643
260,10262,1.0,600,1.0001765002067888,2.98691648988803
261,10263,1.0,600,0.9984266634577551,2.983976148468958
262,10264,1.0,600,1.0043176650842347,2.9851011562990055
263,10265,1.0,600,1.0205432761036541,2.9801531330285482
264,10266,1.0,600,1.009297322112384,2.9828435229577024
265,10267,1.0,600,1.012243530555882,2.9797724298974275
266,10268,1.0,600,1.0097081431634465,2.975191927744145
267,10269,1.0,600,1.0062203515993349,2.9858038146052914
268,10270,1.0,600,0.9957519411139405,2.9844025011715534
269,10271,1.0,600,1.005559388412883,2.9888258782394836
270,10272,1.0,600,1.0047914572202803,3.0050156539004895
271,10273,1.0,600,1.0008914373794804,2.9912316699723385
272,10274,1.0,600,1.0095193477120794,2.977815302120086
273,10275,1.0,600,1.0038015664906865,2.994217874593582
274,10276,1.0,600,0.9924574115329378,2.992913176137654
275,10277,1.0,600,1.007491288144131,2.9914586734407065
276,10278,1.0,600,0.9925775228405614,2.996077603684287
277,10279,1.0,600,1.0081019822274517,2.9663308647532416
278,10280,1.0,600,1.0022629824876832,2.985322357962665
279,10281,1.0,600,1.0153306398413666,2.976977695561063
280,10282,1.0,600,1.0056938295709372,2.9823639008700487
281,10283,1.0,600,1.0053070881613235,2.9925897036921647
282,10284,1.0,600,0.9901425787293616,2.9972835193475196
283,10285,1.0,600,0.995256799931257,2.9763372282287617
284,10286,1.0,600,1.0044225575176422,2.9892347536619157
285,10287,1.0,600,1.0039859526951194,2.9855707732722707
286,10288,1.0,600,0.9958202846547823,2.9727173731167995
287,10289,1.0,600,1.0064884140803876,2.984152008549747
288,10290,1.0,600,1.0004042023691155,2.992356230684247
289,10291,1.0,600,1.0124850954147617,2.9869187079949326
290,10292,1.0,600,1.0000578846524213,2.9870619706854695
291,10293,1.0,600,0.9914632933754222,3.000216836099944
292,10294,1.0,600,1.0139043072786347,2.9849891824621397
293,10295,1.0,600,1.0014164300949262,2.9759448405112927
294,10296,1.0,600,1.002143650073014,2.9869758988636574
295,10297,1.0,600,0.9969913767254607,2.974845865458451
296,10298,1.0,600,1.0085339857982647,2.9893394395525688
297,10299,1.0,600,1.0050700064621674,3.0006973673487263
298,10300,1.0,800,1.0070945132354214,2.9656697162260737
299,10301,1.0,800,1.0062075591081394,2.9896440351491664
300,10302,1.0,800,1.0108052996175618,3.007896146263653
301,10303,1.0,800,1.0036178783885634,2.996970366909629
302,10304,1.0,800,0.9990334816920476,2.996017372608055
303,10305,1.0,800,1.0046811035297825,2.9876684364547548
304,10306,1.0,800,0.997968618971018,2.9912045108740406
305,10307,1.0,800,0.99547268544243,2.9884373902657813
306,10308,1.0,800,0.9961431635271539,2.99885613607096
307,10309,1.0,800,0.9896009215819044,2.9889648116755128
308,10310,1.0,800,1.0011646283419344,3.0095818866084434
309,10311,1.0,800,1.0035526084772861,2.9887586282703014
310,10312,1.0,800,0.9960595979290474,2.997753496402036
311,10313,1.0,800,0.9925531381936764,2.9829967522373133
312,10314,1.0,800,0.9970753113639199,2.975009633783718
313,10315,1.0,800,0.993879508155018,2.982297223467743
314,10316,1.0,800,1.009540357193655,2.981682474503804
315,10317,1.0,800,0.9895948715269484,2.986453713748335
316,10318,1.0,800,0.9980006750355972,3.0030840877216596
317,10319,1.0,800,1.0031438277494762,2.987026210875125
318,10320,1.0,800,0.9873346093234485,3.0046684543946736
319,10321,1.0,800,1.0039861520060211,2.995002684220515
320,10322,1.0,800,1.0187280546784243,2.9844824306760587
321,10323,1.0,800,0.9989692458359821,2.981884878758678
322,10324,1.0,800,0.9998372785540182,3.0026059904509625
323,10325,1.0,800,1.0002038764136882,2.9783099486890157
324,10326,1.0,800,0.9949575689630794,2.992205225775456
325,10327,1.0,800,1.0122828791216343,2.981176105011742
326,10328,1.0,800,0.9946197223713817,2.993219139740958
327,10329,1.0,800,1.002841856183445,2.987142517747287
328,10330,1.0,800,1.0155804014022594,2.991330952966839
329,10331,1.0,800,0.9871843786095272,2.985058418652259
330,10332,1.0,800,1.0004432237167173,2.9781810242705093
331,10333,1.0,800,1.0077016463782638,2.986671539705795
332,10334,1.0,800,1.0052491828512935,2.980072354548622
333,10335,1.0,800,1.003901187330842,2.9974983825127204
334,10336,1.0,800,0.9872849055998575,2.996300992264829
335,10337,1.0,800,0.9992415736900376,3.010330345161848
336,10338,1.0,800,1.001023165784318,3.000872009171857
337,10339,1.0,800,0.9857467807269723,2.9770366615463724
338,10340,1.0,800,1.0039915109947035,2.9812097149353827
339,10341,1.0,800,1.0110722131056185,2.9894058767344456
340,10342,1.0,800,0.9956931884949798,2.991436789932851
341,10343,1.0,800,0.9923007693675192,2.9882415921862786
342,10344,1.0,800,1.0016220553436965,2.9989890744439585
343,10345,1.0,800,1.0030719608645575,2.9806220493961404
344,10346,1.0,800,1.0024734510285707,2.9813313569644238
345,10347,1.0,800,0.9971205034166328,2.982058343674634
346,10348,1.0,800,0.9891371384511854,2.9964337189996333
347,10349,1.0,800,1.004402919295405,2.981462724727643
348,10350,1.0,800,1.0082768257094428,2.9897687671512765
349,10351,1.0,800,1.0044462264503926,2.9823417315298535
350,10352,1.0,800,1.0086216036699827,2.9895122203321995
351,10353,1.0,800,1.0094651631921527,3.0111581270810284
352,10354,1.0,800,0.9992255773616311,3.0039861848699756
353,10355,1.0,800,0.9971207251272096,2.9843091195385845
354,10356,1.0,800,0.9914232326099739,2.986671300079176
355,10357,1.0,800,0.99585851924894,3.001220360250909
356,10358,1.0,800,1.0038811247359,2.969308520453576
357,10359,1.0,800,0.998150090362407,2.9882586042171164
358,10360,1.0,800,1.0000208679983174,2.978766730970311
359,10361,1.0,800,1.0034722867952575,2.980836740082392
360,10362,1.0,800,1.0011144515500092,2.9843343074506805
361,10363,1.0,800,0.9970716244911187,2.983380643245601
362,10364,1.0,800,0.9990702745378467,3.0035575078859233
363,10365,1.0,800,1.0010595472965427,2.975969323407328
364,10366,1.0,800,0.9838782439247288,2.9654240382265424
365,10367,1.0,800,0.9983151777367061,2.9833152510946612
366,10368,1.0,800,1.002301272918006,2.9831802062823423
367,10369,1.0,800,0.9938660784083868,2.9805917711648027
368,10370,1.0,800,1.0002165080302092,2.9989873311699706
369,10371,1.0,800,0.9995732241826133,3.0122207718382548
370,10372,1.0,800,0.9878773786528894,2.990823009117928
371,10373,1.0,800,1.0071524461643673,2.9896896874241956
372,10374,1.0,800,1.002388234511688,2.9985699396229144
373,10375,1.0,800,0.9934332018452287,2.9853989840833117
374,10376,1.0,800,1.0026987257836297,2.9878056958167916
375,10377,1.0,800,1.0040031054797836,2.9951103446574248
376,10378,1.0,800,1.005429770432367,3.0009192884950417
377,10379,1.0,800,1.0020792832549745,2.98744570456318
378,10380,1.0,800,1.0011338549593543,2.979934053157515
379,10381,1.0,800,0.9919124224034096,2.99362702022409
380,10382,1.0,800,1.0066627974664688,2.991994305687542
381,10383,1.0,800,1.0039942215964053,2.9902788167597687
382,10384,1.0,800,1.003269441481004,2.9906492504003905
383,10385,1.0,800,1.008219053097764,3.007203876416562
384,10386,1.0,800,1.0030486375997822,2.9791988112838625
385,10387,1.0,800,1.0092047587150608,2.9892137560015763
386,10388,1.0,800,1.0023680072661145,2.9895904260023505
387,10389,1.0,800,0.9910344958814019,2.9713795369961993
388,10391,1.0,800,0.9986795104533682,2.989556074478559
389,10392,1.0,800,0.9979463124032699,2.998713575137707
390,10393,1.0,800,1.0051706530087183,2.9884118656771954
391,10394,1.0,800,0.9983892089352127,3.0015628706387796
392,10395,1.0,800,1.0049044251403445,2.9888308564588124
393,10396,1.0,800,1.0035402547688608,2.9817193418356625
394,10397,1.0,800,0.9910218873038747,2.993469494049076
395,10398,1.0,800,0.9960744326123843,3.0008412963101896
396,10399,1.0,800,0.99545993773882,2.9993425984685826
397,10400,1.0,1000,0.9985038025431123,3.0029043737509515
398,10401,1.0,1000,1.0021241023180365,2.983921876461726
399,10402,1.0,1000,1.0048466642854839,2.99639066184391
400,10403,1.0,1000,1.0077634873681822,2.999915158300097
401,10404,1.0,1000,0.9989727184949999,2.9859375830871793
402,10405,1.0,1000,1.0159772741890798,2.9926539817428646
403,10406,1.0,1000,0.9957574707197503,2.9780152497009333
404,10407,1.0,1000,1.00660782001366,2.987461240174094
405,10408,1.0,1000,0.9996621848188832,2.9817000779866563
406,10409,1.0,1000,1.0137847324121183,2.9854115731524384
407,10410,1.0,1000,0.9923019093209767,2.9858742296694154
408,10411,1.0,1000,1.0081946911925919,2.9863544884083
409,10412,1.0,1000,0.9973753852153024,2.9913127935847017
410,10413,1.0,1000,0.9963161681488127,2.985230027316171
411,10414,1.0,1000,1.0066141387093963,3.00681350275311
412,10415,1.0,1000,1.0128506084241884,2.990803323166083
413,10416,1.0,1000,1.005966277064379,2.9731995387287853
414,10417,1.0,1000,1.0014223053340543,2.968446961313899
415,10418,1.0,1000,1.0000930349282477,2.999801955202918
416,10419,1.0,1000,0.9960801101986843,2.9749199748271944
417,10420,1.0,1000,1.0008656857951048,2.9941006752225845
418,10421,1.0,1000,1.0004607782196,2.9789591792958587
419,10422,1.0,1000,0.9904744094422204,2.970661676133347
420,10423,1.0,1000,1.0039363740629816,2.9862276825365166
421,10424,1.0,1000,0.9957099277685181,2.986877006212393
422,10425,1.0,1000,0.9934569370936351,2.978643988363655
423,10426,1.0,1000,0.9982166907351729,2.991851315179066
424,10427,1.0,1000,1.000968965345423,2.9994362751493444
425,10428,1.0,1000,0.9967696456837729,2.982927028030007
426,10429,1.0,1000,0.9917088802914986,2.991897197075926
427,10430,1.0,1000,1.0142033511963249,2.9894182421451463
428,10431,1.0,1000,1.0074002264451691,2.995580136501787
429,10432,1.0,1000,1.0111444319928997,2.9872647538517696
430,10433,1.0,1000,1.0030239689855438,2.9851396921433553
431,10434,1.0,1000,1.0059686760201405,3.0065437817257705
432,10435,1.0,1000,1.000970432435929,2.9892311351364533
433,10436,1.0,1000,0.9957282486801846,2.97611350749166
434,10437,1.0,1000,0.9989585693825467,2.992192299245056
435,10438,1.0,1000,0.987404040167287,2.9792297930772866
436,10439,1.0,1000,1.0128113821392575,2.996692486168636
437,10440,1.0,1000,1.004322148959438,2.982930214501834
438,10441,1.0,1000,1.001111088330357,2.9705405468436648
439,10442,1.0,1000,1.0078699168317538,2.9970539427687632
440,10443,1.0,1000,1.008303342190849,2.999373638135144
441,10444,1.0,1000,1.0005630524234888,2.994934987565153
442,10445,1.0,1000,0.9836366346313621,2.9771876828479202
443,10446,1.0,1000,0.9869383845265357,2.99504668940099
444,10447,1.0,1000,0.9948025829196936,2.993874993121397
445,10448,1.0,1000,1.0020855899584293,2.999694492312444
446,10449,1.0,1000,0.9981864712969054,2.968096412907613
447,10450,1.0,1000,1.0080861397971914,2.992210501376291
448,10451,1.0,1000,0.9943155313322553,2.99159684537518
449,10452,1.0,1000,0.9926406273061623,2.986178028033476
450,10453,1.0,1000,0.9987027305081702,2.9859105682414286
451,10454,1.0,1000,0.9866529726333624,2.9902090964715526
452,10455,1.0,1000,1.0039883265075753,3.0019897064563525
453,10456,1.0,1000,1.0037260300178183,2.970543965159815
454,10457,1.0,1000,1.0076688850420976,2.9996653100403585
455,10458,1.0,1000,1.0000366837849257,2.982796074073837
456,10459,1.0,1000,1.0000487693897857,3.0005139628105773
457,10460,1.0,1000,0.9947277155147027,2.9824821797904786
458,10461,1.0,1000,0.996150611874142,2.9997579232191085
459,10462,1.0,1000,0.9896782609931556,2.98630020014661
460,10463,1.0,1000,0.9954567953896358,2.9813687632234154
461,10464,1.0,1000,0.9997725933528393,2.997626061457294
462,10465,1.0,1000,1.0061832814962544,2.97283908301876
463,10466,1.0,1000,1.0004810377040807,2.9830818952185476
464,10467,1.0,1000,0.9967149085377892,2.978608161546603
465,10468,1.0,1000,1.0021925122181434,2.9859194199631305
466,10469,1.0,1000,0.9893465380668862,2.9758505264748756
467,10470,1.0,1000,0.9993328304574739,2.989621812352029
468,10471,1.0,1000,0.9920257648216317,2.994022820008073
469,10472,1.0,1000,0.996418281928016,2.996505133516492
470,10473,1.0,1000,1.0051669661447304,2.988258526090707
471,10474,1.0,1000,1.0028671077728972,2.993388627096842
472,10475,1.0,1000,0.9984555552219063,2.990422633884281
473,10476,1.0,1000,1.0082370070741757,2.981625652337808
474,10477,1.0,1000,0.9988959616711831,2.9898263305249264
475,10478,1.0,1000,1.00201833421203,2.9795294975329085
476,10479,1.0,1000,1.013165016260349,2.9647030726473464
477,10480,1.0,1000,1.002820907157337,3.0003871264344433
478,10481,1.0,1000,1.0025259881706743,3.0087228278545934
479,10482,1.0,1000,0.9940381781319196,2.9970888329589522
480,10483,1.0,1000,0.9990146814863616,2.9836354073064966
481,10484,1.0,1000,0.9932214550588053,3.000362022298897
482,10485,1.0,1000,0.9982930202938258,2.9937670216349686
483,10486,1.0,1000,0.9984943980680978,2.9866748488241557
484,10487,1.0,1000,1.0068196060779193,2.993144448833564
485,10488,1.0,1000,1.0043680092209302,2.992116458672048
486,10489,1.0,1000,0.9962404386395323,2.9818269100119594
487,10490,1.0,1000,1.005501105658555,2.98474452395815
